fixed acidity,volatile acidity,citric acid,residual sugar,chlorides,free sulfur dioxide,total sulfur dioxide,density,pH,sulphates,alcohol,quality
-0.643064523,0.5147974951,-1.0830306874,-0.0275230379,-0.2011363188,0.1075584408,1.1409587297,0.3779515671,1.2882399009,-0.7560092413,-0.6784321178,0
-0.643064523,0.5147974951,-1.0830306874,0.1143281712,-0.2223833937,-0.0836432788,1.1713581866,0.3779515671,1.2882399009,-0.6970146204,-0.8661079028,0
-0.643064523,0.5985684366,-1.0316962849,0.0434025666,-0.2223833937,0.011957581,1.2017576436,0.3885485258,1.2882399009,-0.6970146204,-0.6784321178,0
-0.8728048285,-0.2112173311,-0.261680247,-0.169374247,-0.3498658435,-0.2748449984,-0.6830086867,-1.2539800758,0.6405147259,1.0138293856,0.8229741624,1
-0.8153697521,-0.0995227425,-0.2103458445,-0.3821510607,-0.3286187686,-0.2748449984,-0.7438076006,-1.2539800758,0.5757422084,1.0728240065,0.7291362699,1
-0.8728048285,0.1797137292,-0.261680247,-0.5240022698,-0.2861246186,-0.0836432788,-0.6830086867,-1.2539800758,0.5757422084,0.9548347647,0.7291362699,1
-0.4133242175,0.5706447895,-1.237033895,-0.3821510607,-0.1586421689,1.0635670388,-0.1054190048,-0.5121929654,0.8348322784,-0.1070684114,0.4476225923,1
-0.3558891411,1.0453467913,-1.3397027001,-0.3112254561,-0.4985953683,1.445970478,-0.1054190048,-1.6089781929,0.6405147259,-0.5200307577,1.292163625,1
-0.8153697521,0.1797137292,-1.237033895,-0.7367790835,-0.0311597191,1.923974777,-0.014220634,-0.8089078095,1.4177849359,-0.5200307577,0.1661089148,0
-0.5856294466,-0.9930794517,-0.159011442,-0.3821510607,-0.4348541434,1.1591678986,0.0465782799,-0.5227899241,0.7700597609,-0.6970146204,-0.3969184403,0
0.448201928,-1.7749415723,0.5083357909,-0.6658534789,-0.4348541434,-0.9440510171,-1.1086010838,-0.6499534287,-0.5253905891,-0.4610361368,0.6352983774,1
1.1948579209,-0.8255375687,0.9703454136,-0.3112254561,0.3512876303,-0.9440510171,-1.1086010838,-0.0565237404,-1.2378882816,-0.0480737905,1.292163625,1
0.2758966989,-1.216468629,0.6623389984,0.1852537758,0.4575230051,-0.8484501573,-0.9262043422,-0.3214477084,-0.0072104491,0.777850902,1.292163625,1
-0.7004995994,-0.3229119198,-1.3910371026,-0.2402998516,-0.4348541434,-0.8484501573,-0.9870032561,-0.8354002063,0.5757422084,-0.4610361368,0.4476225923,0
-0.3558891411,1.0453467913,-1.3397027001,-0.3112254561,-0.4985953683,1.445970478,-0.1054190048,-1.6089781929,0.6405147259,-0.5200307577,1.292163625,1
0.2758966989,0.4589502008,-0.4156834546,1.0363610304,0.1388168806,1.3503696182,0.6849668756,0.5951892209,-0.5901631066,-0.9329931039,-0.3969184403,1
-0.643064523,0.4031029065,-1.1856994925,-0.0275230379,-0.2436304687,0.2031593006,1.2625565575,0.3726530878,1.4177849359,-0.6380199995,-0.8661079028,0
0.5056370044,0.1797137292,-0.4670178571,-0.6658534789,-0.2011363188,-0.5616475779,-0.7742070575,-0.5227899241,-1.0435707291,-0.9919877248,-0.4907563328,0
-0.4133242175,1.0453467913,-1.3910371026,-0.3112254561,-0.4136070684,1.3503696182,-0.3486146604,-0.7506245366,1.0939223484,-0.0480737905,0.9168120549,1
0.0461563935,-1.216468629,0.0976605707,0.3980305894,2.263524377,-0.1792441386,-0.6222097728,-0.7347290985,-0.5901631066,0.7188562811,1.47983941,1
-0.643064523,0.4031029065,-1.1856994925,-0.0275230379,-0.2436304687,0.2031593006,1.2625565575,0.3726530878,1.4177849359,-0.6380199995,-0.8661079028,0
0.2758966989,0.4589502008,-0.4156834546,1.0363610304,0.1388168806,1.3503696182,0.6849668756,0.5951892209,-0.5901631066,-0.9329931039,-0.3969184403,1
0.3333317753,1.2408123214,-0.6723554672,-0.0275230379,-0.0311597191,-0.6572484377,-0.5006119451,0.7912329572,0.1871071034,-0.1070684114,0.0722710223,0
0.3907668517,1.520048793,-0.7750242723,-0.0984486425,-0.094900944,-0.7528492975,-0.5614108589,0.8548147095,0.1223345859,-0.0480737905,-0.0215668702,1
1.36716315,-0.0436754481,0.5596701934,0.0434025666,-0.4561012183,1.2547687584,0.2897739354,-0.5174914447,-1.0435707291,0.777850902,1.5736773025,1
-0.8728048285,0.2355610235,-1.3910371026,-0.0275230379,-0.3286187686,1.5415713378,0.5329695909,-0.9731606697,0.7700597609,-0.5790253786,0.7291362699,1
1.36716315,2.0785217363,0.3543325833,2.8804267489,0.52126423,0.6811635996,1.5969505838,3.2550258596,-0.5901631066,0.1289100722,-1.0537836879,0
-0.643064523,-1.048926746,-0.159011442,-0.3821510607,-0.3498658435,1.3503696182,0.1681761076,-0.5227899241,0.8348322784,-0.4610361368,-0.3030805478,0
-0.643064523,0.7381866725,-1.237033895,-0.169374247,-0.2011363188,0.011957581,1.2017576436,0.362056129,1.4177849359,-0.5200307577,-0.6784321178,0
1.0225526918,-0.4346065084,-0.2103458445,-0.4530766652,-0.1161480189,-0.5616475779,-0.8654054283,0.5263089892,-0.5901631066,-0.0480737905,-1.0537836879,1
-0.643064523,0.7381866725,-1.237033895,-0.169374247,-0.2011363188,0.011957581,1.2017576436,0.362056129,1.4177849359,-0.5200307577,-0.6784321178,0
-0.643064523,0.5706447895,-1.237033895,-0.2402998516,-0.1586421689,0.1075584408,1.2625565575,0.3726530878,1.4177849359,-0.4610361368,-0.5845942253,1
-0.7004995994,0.3472556122,-1.3397027001,-0.169374247,-0.1586421689,1.0635670388,-0.1054190048,-0.6605503875,0.7052872434,-0.4610361368,0.2599468073,1
-0.0112786829,-1.216468629,0.6110045959,-0.0984486425,-0.2011363188,0.1075584408,-0.1054190048,-1.2221891996,-0.0072104491,0.6598616602,1.9490288725,1
-0.7004995994,0.3472556122,-1.3397027001,-0.169374247,-0.1586421689,1.0635670388,-0.1054190048,-0.6605503875,0.7052872434,-0.4610361368,0.2599468073,1
-0.0112786829,-1.216468629,0.6110045959,-0.0984486425,-0.2011363188,0.1075584408,-0.1054190048,-1.2221891996,-0.0072104491,0.6598616602,1.9490288725,1
-0.0112786829,2.7486892682,-1.2883682975,0.6108074031,-0.073653869,-0.9440510171,-1.0782016269,1.1515295537,1.0939223484,-0.9919877248,0.5414604848,0
0.3333317753,-1.216468629,0.4570013883,0.0434025666,-0.668571968,-0.5616475779,-0.2270168326,-0.5969686351,0.5757422084,0.1879046931,1.292163625,0
-0.5281943702,0.5985684366,-0.8776930773,-0.0984486425,-0.1586421689,0.011957581,-0.4094135742,0.3249667735,1.7416475234,0.1879046931,0.3537846998,1
-0.5281943702,0.5985684366,-0.8776930773,-0.0984486425,-0.1586421689,0.011957581,-0.4094135742,0.3249667735,1.7416475234,0.1879046931,0.3537846998,1
-0.8728048285,0.3472556122,-1.0830306874,2.4548731215,-0.5835836681,-0.4660467181,-0.8654054283,-0.2896568323,0.6405147259,-0.4020415159,0.3537846998,1
-0.8728048285,0.3472556122,-1.0830306874,2.4548731215,-0.5835836681,-0.4660467181,-0.8654054283,-0.2896568323,0.6405147259,-0.4020415159,0.3537846998,1
0.5056370044,0.2914083178,-0.3643490521,0.3271049849,-0.1373950939,-0.0836432788,2.0833418948,0.6640694526,-0.5253905891,-0.4020415159,-0.8661079028,0
-0.643064523,0.0680191405,-0.0050082344,0.0434025666,-0.073653869,-0.3704458583,0.9585619881,-0.1836872451,0.5109696909,0.3058939349,0.5414604848,0
-1.2748503631,0.1797137292,-1.3910371026,-0.2402998516,-0.1798892438,-0.9440510171,-1.1390005408,-1.0314439427,1.8064200409,-0.6970146204,1.0106499474,1
-0.5281943702,-0.0436754481,-0.7236898698,-0.0984486425,-0.2011363188,1.7327730574,0.4417712201,-0.7771169334,0.7700597609,-0.4020415159,0.3537846998,1
-0.5856294466,-1.2443922762,0.6110045959,-0.9495558971,-0.6048307431,-0.8484501573,-1.0782016269,-1.8209173673,-0.1367554841,-0.8150038621,1.0106499474,1
0.5630720808,-0.8255375687,1.0730142186,0.8945098213,0.9462057293,-1.2308535965,-1.0782016269,-0.5174914447,-0.5253905891,-0.5200307577,2.6058941201,1
0.448201928,-1.384010512,0.9703454136,4.5826412582,0.5637583799,-1.2308535965,-1.1390005408,1.1992158679,-0.8492531766,-0.343046895,0.4476225923,1
0.9651176154,-0.3787592141,0.8676766085,0.2561793803,-0.4773482933,-1.1352527367,-1.1693999977,-0.0035389468,0.1223345859,-0.2250576532,1.667515195,1
0.6205071572,-0.7417666272,0.9703454136,1.4619146577,0.1388168806,-1.2308535965,-1.1086010838,-0.1889857244,-0.2663005191,-0.1070684114,1.667515195,1
-0.5856294466,-1.2443922762,0.6110045959,-0.9495558971,-0.6048307431,-0.8484501573,-1.0782016269,-1.8209173673,-0.1367554841,-0.8150038621,1.0106499474,1
0.1610265462,-1.1885449818,0.6623389984,-0.2402998516,-0.1798892438,-1.2308535965,-1.2301989116,-0.8618926031,-0.2663005191,0.0699154513,1.3860015175,1
-1.734330974,1.0453467913,-0.4156834546,-0.7367790835,1.5623709032,-0.8484501573,0.472170677,-1.4818146883,2.0007375935,-0.2840522741,0.5414604848,0
-0.8728048285,-0.6579956857,0.2003293757,4.4407900491,-0.073653869,0.967966179,-0.044620091,0.7912329572,0.4461971734,-0.1070684114,-0.3030805478,1
0.0461563935,-0.9372321574,0.2516637782,-0.2402998516,-0.1373950939,1.5415713378,0.988961445,-0.1836872451,-0.0719829666,0.3648885558,0.5414604848,1
0.0461563935,0.5147974951,-0.7750242723,-0.5240022698,-0.3286187686,2.1151764967,-0.014220634,-0.904280438,0.4461971734,1.367797111,1.292163625,1
0.7353773099,-0.6579956857,0.5083357909,-0.169374247,0.0750756558,-0.5616475779,-0.7134081436,0.5898907415,-0.4606180716,-0.5790253786,0.0722710223,0
0.0461563935,-0.9372321574,0.2516637782,-0.2402998516,-0.1373950939,1.5415713378,0.988961445,-0.1836872451,-0.0719829666,0.3648885558,0.5414604848,1
0.0461563935,0.5147974951,-0.7750242723,-0.5240022698,-0.3286187686,2.1151764967,-0.014220634,-0.904280438,0.4461971734,1.367797111,1.292163625,1
-0.8728048285,-0.6579956857,0.2003293757,4.4407900491,-0.073653869,0.967966179,-0.044620091,0.7912329572,0.4461971734,-0.1070684114,-0.3030805478,1
0.1610265462,-0.3229119198,-0.0050082344,-0.169374247,-0.6898190429,-0.1792441386,-0.5614108589,-0.8406986857,-0.8492531766,0.8368455229,0.7291362699,0
0.1610265462,-1.7190942779,0.4570013883,-0.4530766652,-0.4985953683,3.5491893937,0.9281625311,-0.374432502,1.0291498309,1.2498078692,0.5414604848,1
0.6205071572,-1.6073996893,0.3029981808,-0.169374247,-0.5623365932,3.4535885339,0.8065647034,0.5898907415,1.0291498309,1.4267917319,-0.2092426553,1
0.0461563935,0.7940339668,-0.4156834546,-0.2402998516,0.1175698057,-0.4660467181,0.8673636172,0.3249667735,-0.7197081416,-0.4020415159,-1.1476215804,0
0.1610265462,-0.3229119198,-0.0050082344,-0.169374247,-0.6898190429,-0.1792441386,-0.5614108589,-0.8406986857,-0.8492531766,0.8368455229,0.7291362699,0
0.2184616226,-1.1047740403,0.5596701934,0.5398817985,-0.5198424432,-0.5616475779,-0.8350059714,-1.095025695,-0.0719829666,0.4238831767,1.47983941,1
-0.9876749812,0.4589502008,-1.3397027001,-0.4530766652,-0.1586421689,-0.7528492975,-0.6526092298,0.3779515671,2.454145216,0.4238831767,0.0722710223,0
-0.5281943702,0.4589502008,-1.3397027001,-0.3821510607,-0.2861246186,-0.2748449984,-0.2574162895,0.3885485258,1.0939223484,-0.0480737905,-0.5845942253,0
-0.4133242175,-0.7138429801,0.0976605707,-0.4530766652,-0.2011363188,1.2547687584,0.5937685048,0.1872063101,0.8996047959,-0.4020415159,-0.8661079028,1
-0.5281943702,0.4589502008,-1.3397027001,-0.3821510607,-0.2861246186,-0.2748449984,-0.2574162895,0.3885485258,1.0939223484,-0.0480737905,-0.5845942253,0
-0.9876749812,0.4589502008,-1.3397027001,-0.4530766652,-0.1586421689,-0.7528492975,-0.6526092298,0.3779515671,2.454145216,0.4238831767,0.0722710223,0
0.2758966989,-1.2723159233,0.5596701934,-0.169374247,-0.5835836681,0.2987601604,0.7761652464,-0.697639743,0.5109696909,0.3648885558,1.292163625,1
0.2758966989,-1.2723159233,0.5596701934,-0.169374247,-0.5835836681,0.2987601604,0.7761652464,-0.697639743,0.5109696909,0.3648885558,1.292163625,1
2.1138191428,0.5706447895,1.1756830237,-0.807704688,-0.3498658435,-0.9440510171,-0.6222097728,0.6163831383,-1.5617508691,-0.343046895,-0.0215668702,0
-0.643064523,-0.8255375687,0.5596701934,0.1852537758,-0.4136070684,0.6811635996,-0.1358184618,-1.6884553833,0.1871071034,0.3648885558,2.3243804426,1
-1.2174152867,-0.3787592141,-0.5183522596,-0.6658534789,-0.3073716936,-0.8484501573,-1.0782016269,-1.3228603075,1.935965076,-0.6970146204,0.9168120549,0
0.7353773099,-1.1047740403,1.2783518287,-0.2402998516,-0.2861246186,-0.2748449984,-0.6526092298,-0.8777880412,0.3166521384,0.6008670393,1.85519098,1
0.907682539,-1.4398578063,1.1243486212,1.745617076,-0.1161480189,-0.6572484377,-0.8958048853,-1.0102500252,-0.7844806591,-0.8150038621,1.9490288725,1
1.0225526918,-0.5463010971,0.6623389984,0.0434025666,0.0963227307,-0.2748449984,0.1681761076,0.8442177508,-0.5901631066,-0.1070684114,-0.3969184403,1
0.8502474626,-0.1553700368,0.3543325833,-0.169374247,0.1388168806,-0.5616475779,-0.044620091,1.0031721316,-0.4606180716,-0.343046895,-0.6784321178,1
-0.0112786829,-1.2723159233,1.1243486212,0.8945098213,0.0538285808,-0.4660467181,-0.6830086867,-0.9360713142,-0.2663005191,-0.1070684114,1.5736773025,1
1.0799877681,-0.4904538027,0.7650078035,-0.3821510607,-0.3498658435,-0.8484501573,-0.8046065145,-0.5757747177,-1.1083432466,0.777850902,0.6352983774,1
1.0799877681,-0.4904538027,1.5863582439,1.107286635,0.0963227307,-0.4660467181,-0.6830086867,0.3726530878,-0.1367554841,1.9577433199,1.47983941,1
-0.0112786829,-1.384010512,1.0730142186,-0.3112254561,0.1175698057,-0.9440510171,-1.04780217,-1.4129344566,-0.3310730366,-0.2250576532,1.85519098,1
0.3333317753,-2.2775672212,0.9190110111,-0.5240022698,-0.2648775437,-0.5616475779,-0.7742070575,-0.6499534287,0.6405147259,0.6008670393,1.3860015175,1
0.3333317753,-2.2775672212,0.9190110111,-0.5240022698,-0.2648775437,-0.5616475779,-0.7742070575,-0.6499534287,0.6405147259,0.6008670393,1.3860015175,1
0.3333317753,-2.2775672212,0.9190110111,-0.5240022698,-0.2648775437,-0.5616475779,-0.7742070575,-0.6499534287,0.6405147259,0.6008670393,1.3860015175,1
-0.0112786829,-1.384010512,1.0730142186,-0.3112254561,0.1175698057,-0.9440510171,-1.04780217,-1.4129344566,-0.3310730366,-0.2250576532,1.85519098,1
-0.0687137593,-1.216468629,0.6623389984,-0.2402998516,-0.6260778181,-0.9440510171,-1.1086010838,-0.7347290985,-0.0072104491,0.1289100722,0.7291362699,1
1.0799877681,-1.048926746,1.0730142186,-0.3112254561,-0.7535602678,-1.0396518769,-1.1390005408,-1.1480104886,-0.7197081416,0.1879046931,1.5736773025,1
-0.4133242175,-0.5463010971,0.6623389984,0.1143281712,-0.1161480189,-0.9440510171,-1.0782016269,-0.7241321398,0.8348322784,-0.6970146204,1.667515195,1
0.1035914698,-1.7749415723,1.2783518287,-0.4530766652,0.0538285808,-0.6572484377,-0.7134081436,-0.1412994102,0.3166521384,0.0699154513,-0.0215668702,0
0.3907668517,-0.9372321574,1.2783518287,-0.3112254561,0.500017155,-1.0396518769,-1.1086010838,-0.565177759,-0.0072104491,-0.2250576532,0.8229741624,1
0.6779422335,-0.881384863,1.2783518287,-0.3821510607,0.0113344309,-0.3704458583,0.1377766507,-0.3267461878,-0.1367554841,-0.4610361368,0.6352983774,1
-1.102545134,0.2355610235,-0.7750242723,-0.169374247,0.6912408297,0.8723653192,-0.3182152034,-0.8248032476,1.0291498309,0.3058939349,0.8229741624,1
-0.183583912,0.3472556122,-1.13436509,-0.3821510607,0.0325815058,-0.3704458583,-0.4398130312,0.3196682942,0.3166521384,-0.2840522741,-0.3969184403,0
0.1035914698,-0.3229119198,-0.0050082344,-0.4530766652,-0.6260778181,0.2031593006,-0.2574162895,-0.830101727,-0.9787982116,1.1318186274,0.6352983774,1
-0.7004995994,0.1797137292,-0.6723554672,-0.6658534789,-0.2011363188,-0.8484501573,-0.8654054283,-0.4380142543,-0.2663005191,-0.2250576532,-1.0537836879,0
-0.9876749812,0.2355610235,-1.2883682975,-0.3112254561,0.5850054549,-0.9440510171,-0.9262043422,-0.109508534,0.4461971734,0.1879046931,-0.8661079028,0
0.2758966989,-1.4398578063,0.6110045959,-0.3821510607,0.2662993304,0.3943610202,-0.5918103159,-0.6817443049,-1.0435707291,0.1879046931,0.7291362699,1
0.1035914698,-0.3229119198,-0.0050082344,-0.4530766652,-0.6260778181,0.2031593006,-0.2574162895,-0.830101727,-0.9787982116,1.1318186274,0.6352983774,1
-0.0112786829,-1.048926746,0.6623389984,-0.0984486425,-0.4773482933,0.7767644594,0.0465782799,-0.63935647,0.1871071034,1.1908132483,0.5414604848,1
0.3907668517,-0.8255375687,0.713673401,-0.0984486425,0.3300405553,-0.9440510171,-1.1086010838,-0.374432502,-1.1731157641,-0.4610361368,1.3860015175,1
0.1035914698,0.7381866725,-0.3643490521,-0.3112254561,0.2025581055,0.6811635996,2.022542981,0.3090713354,-1.1731157641,-1.0509823457,-1.1476215804,0
0.3907668517,-0.7138429801,0.816342206,-0.0984486425,-0.4136070684,1.2547687584,-0.014220634,-1.2963679107,-0.7197081416,-0.343046895,1.667515195,1
-0.9302399048,0.1797137292,-0.9290274799,0.2561793803,-0.1798892438,-0.8484501573,-0.7438076006,-0.0300313436,0.9643773134,-0.2840522741,-0.2092426553,0
1.1948579209,-1.4957051006,1.0730142186,-0.4530766652,-0.4561012183,-0.9440510171,-1.1086010838,0.2613850212,0.1223345859,1.2498078692,0.4476225923,1
1.1948579209,-1.4957051006,1.0730142186,-0.4530766652,-0.4561012183,-0.9440510171,-1.1086010838,0.2613850212,0.1223345859,1.2498078692,0.4476225923,1
1.0225526918,-0.8255375687,1.1756830237,-0.0984486425,0.3512876303,-0.9440510171,-1.017402713,-0.167791807,-0.5901631066,-0.0480737905,1.1044878399,1
0.1035914698,-1.048926746,0.8676766085,-0.5949278744,-0.1798892438,-0.9440510171,-1.04780217,-0.3691340227,1.3530124184,-0.1660630323,0.2599468073,0
0.2758966989,-1.1047740403,0.713673401,2.383947517,-0.3073716936,-0.8484501573,-1.017402713,-0.0883146166,-0.0719829666,-0.2250576532,1.5736773025,1
-0.643064523,-0.6579956857,0.1489949732,-0.3112254561,-0.094900944,1.8283739172,0.7761652464,0.1342215165,0.8348322784,-0.8150038621,-0.9599457954,0
-0.643064523,-0.6579956857,0.1489949732,-0.3112254561,-0.094900944,1.8283739172,0.7761652464,0.1342215165,0.8348322784,-0.8150038621,-0.9599457954,0
0.0461563935,0.3472556122,0.0976605707,0.0434025666,0.4575230051,1.445970478,2.2049397226,0.6693679319,-1.0435707291,-0.9329931039,-1.2414594729,0
-0.7579346757,-0.7138429801,0.2516637782,0.7526586122,-0.5623365932,-0.6572484377,-0.531011402,-1.3705466217,-0.2015280016,-0.9919877248,0.8229741624,1
2.2286892955,-0.4346065084,1.1243486212,-0.807704688,-0.2648775437,-1.2308535965,-1.2301989116,0.0812367229,-1.1731157641,-0.1660630323,-0.0215668702,0
0.448201928,-0.1553700368,0.1489949732,-0.4530766652,-0.4773482933,-0.7528492975,-0.8958048853,0.5263089892,0.0575620684,0.3058939349,0.0722710223,1
0.6779422335,1.855132559,-0.0563426369,-0.4530766652,-0.1798892438,-0.2748449984,-0.5614108589,0.1978032689,-0.3958455541,-0.2250576532,-0.3969184403,0
-0.5856294466,-0.0436754481,0.2516637782,-0.3112254561,-0.3711129185,3.3579876741,0.7153663325,-1.359949663,0.1871071034,0.9548347647,2.3243804426,1
0.448201928,-0.1553700368,0.1489949732,-0.4530766652,-0.4773482933,-0.7528492975,-0.8958048853,0.5263089892,0.0575620684,0.3058939349,0.0722710223,1
2.2286892955,-0.4346065084,1.1243486212,-0.807704688,-0.2648775437,-1.2308535965,-1.2301989116,0.0812367229,-1.1731157641,-0.1660630323,-0.0215668702,0
-0.5281943702,0.2914083178,-1.3910371026,-0.3821510607,-0.4985953683,-0.8484501573,-1.0782016269,-0.5969686351,0.8996047959,-0.4610361368,0.8229741624,1
0.8502474626,-1.048926746,0.6110045959,-0.807704688,-0.4561012183,-1.2308535965,-1.1997994547,-1.0844287363,-0.7844806591,-0.6380199995,0.9168120549,1
-0.7004995994,-0.9372321574,0.1489949732,-0.6658534789,-0.1586421689,1.8283739172,0.7153663325,0.097132161,0.8348322784,-0.9329931039,-0.9599457954,0
-0.3558891411,-0.7696902744,-0.7750242723,-0.5949278744,0.2025581055,0.2987601604,-0.5918103159,-0.4168203369,-0.9787982116,-0.9919877248,-0.9599457954,0
0.7928123863,-1.3002395705,0.6623389984,-0.7367790835,-0.3073716936,-0.1792441386,-0.7742070575,-0.6287595113,-1.1083432466,-0.873998483,0.4476225923,1
-0.3558891411,-0.7696902744,-0.7750242723,-0.5949278744,0.2025581055,0.2987601604,-0.5918103159,-0.4168203369,-0.9787982116,-0.9919877248,-0.9599457954,0
-0.7004995994,-1.048926746,0.0463261681,-0.3821510607,-0.1161480189,1.445970478,0.6545674187,0.1024306404,0.8996047959,-1.0509823457,-0.9599457954,0
-1.0451100576,-0.7138429801,-0.8776930773,-0.3821510607,-0.2436304687,1.3503696182,0.0161788229,-0.63935647,0.3166521384,-1.0509823457,-0.9599457954,1
-0.7004995994,-1.048926746,0.0463261681,-0.3821510607,-0.1161480189,1.445970478,0.6545674187,0.1024306404,0.8996047959,-1.0509823457,-0.9599457954,0
0.9651176154,-0.9930794517,0.9190110111,-0.0275230379,0.0963227307,0.3943610202,1.2625565575,1.289290017,-1.0435707291,-1.3459554502,-0.9599457954,0
-0.3558891411,0.4031029065,-1.0830306874,-0.3821510607,-0.1798892438,0.2987601604,-0.1662179187,0.1183260785,0.5109696909,-0.2250576532,-0.3030805478,1
-1.5620257449,0.7381866725,-1.3910371026,-0.2402998516,-0.0099126441,-1.2308535965,-1.0782016269,-1.5718888374,2.583690251,-0.1660630323,2.2305425501,1
-1.5620257449,0.7381866725,-1.3910371026,-0.2402998516,-0.0099126441,-1.2308535965,-1.0782016269,-1.5718888374,2.583690251,-0.1660630323,2.2305425501,1
0.3333317753,1.7434379703,0.3543325833,-0.807704688,-0.7960544178,-1.1352527367,-1.1086010838,-0.63935647,-1.2378882816,-1.0509823457,-1.2414594729,1
-1.102545134,0.9057285554,-1.3910371026,-0.6303906766,-0.6898190429,-0.8484501573,-1.04780217,-2.7163603792,1.0291498309,-0.7560092413,2.3243804426,1
-0.4707592939,-0.5463010971,0.1489949732,-0.2402998516,-0.5410895182,-0.9440510171,-1.04780217,-0.9519667523,0.8348322784,0.3648885558,1.0106499474,1
0.907682539,-0.9930794517,0.5596701934,-0.7367790835,-0.6260778181,1.445970478,0.0161788229,0.0070580119,-0.3310730366,0.9548347647,0.1661089148,1
0.448201928,-1.3281632177,0.3029981808,-0.3466882584,-0.5198424432,-0.2748449984,-0.5918103159,-0.8406986857,-0.3310730366,1.0728240065,1.1983257324,1
-0.8728048285,-0.9372321574,0.2516637782,-0.5240022698,-0.4348541434,-1.1352527367,-1.1693999977,-2.0911398147,0.3166521384,-0.6380199995,2.2305425501,1
-0.0687137593,-0.5463010971,0.0976605707,-0.6658534789,-0.1373950939,1.0635670388,-0.044620091,-0.3797309814,-0.3958455541,-0.6970146204,-0.1154047627,0
-0.8728048285,-0.9372321574,0.2516637782,-0.5240022698,-0.4348541434,-1.1352527367,-1.1693999977,-2.0911398147,0.3166521384,-0.6380199995,2.2305425501,1
0.448201928,-1.3281632177,0.3029981808,-0.3466882584,-0.5198424432,-0.2748449984,-0.5918103159,-0.8406986857,-0.3310730366,1.0728240065,1.1983257324,1
0.448201928,-1.2723159233,0.3543325833,-0.3821510607,-0.4985953683,-0.3704458583,-0.6526092298,-0.8406986857,-0.3310730366,1.0728240065,1.1983257324,1
0.3333317753,-0.9930794517,0.6623389984,0.7526586122,0.4787700801,-0.3704458583,-0.6830086867,-0.6658488668,-0.5253905891,0.246899314,1.47983941,1
0.7353773099,-0.1553700368,0.4570013883,0.1852537758,0.6062525298,0.967966179,0.2593744784,0.2507880625,-0.8492531766,0.1289100722,0.4476225923,0
0.3333317753,-1.384010512,0.9190110111,-0.5949278744,-0.4348541434,-0.8484501573,-1.04780217,-1.699052342,-0.3958455541,-0.6380199995,1.7613530875,1
0.3333317753,-1.1606213347,0.2003293757,-0.3821510607,0.0113344309,-0.3704458583,-0.8350059714,-0.5545808003,-0.9140256941,-0.6380199995,-0.0215668702,1
-0.3558891411,2.6649183267,-0.6210210647,-0.3112254561,0.3087934804,-0.4660467181,-0.4398130312,-0.374432502,-0.5253905891,-1.0509823457,-0.3969184403,0
-0.4707592939,1.0174231441,-1.3910371026,-0.6658534789,0.0963227307,0.5855627398,-0.4702124881,-0.2101796419,0.4461971734,-0.4610361368,-0.3969184403,1
-0.183583912,0.2914083178,-0.5696866622,-0.3821510607,0.6912408297,-1.2308535965,-1.1997994547,-1.169204406,-0.5901631066,-0.4610361368,0.7291362699,1
1.2522929972,-0.7696902744,0.9703454136,-0.2402998516,-0.2648775437,-0.1792441386,-0.5918103159,-0.4062233782,-1.6265233866,1.0728240065,0.9168120549,1
0.3333317753,-0.8255375687,0.6623389984,-0.2402998516,-0.4136070684,-0.3704458583,-0.5614108589,-0.9996530665,-0.2663005191,0.5418724184,2.0428667651,1
-0.183583912,-1.9424834553,0.5083357909,-1.1623327108,-0.8173014927,1.923974777,1.9009451532,-3.53762468,-2.7276561842,-1.2869608293,2.1367046576,1
-0.183583912,-1.9424834553,0.5083357909,-1.1623327108,-0.8173014927,1.923974777,1.9009451532,-3.53762468,-2.7276561842,-1.2869608293,2.1367046576,1
-0.7579346757,-0.1553700368,-0.6723554672,-0.5240022698,-0.2011363188,-0.5616475779,-0.7134081436,-0.2048811625,1.4177849359,-0.2840522741,-0.0215668702,0
1.7117736082,-0.9372321574,1.9970334641,-0.0984486425,0.7549820546,-1.2308535965,-1.1693999977,-0.1730902863,-0.7197081416,-0.7560092413,1.3860015175,1
1.7117736082,-0.9372321574,1.9970334641,-0.0984486425,0.7549820546,-1.2308535965,-1.1693999977,-0.1730902863,-0.7197081416,-0.7560092413,1.3860015175,1
-0.7579346757,-0.0995227425,-0.9290274799,-0.3112254561,-0.5410895182,-1.1352527367,-1.1390005408,-0.4804020892,0.2518796209,-0.6970146204,0.0722710223,0
-0.0687137593,-1.1606213347,0.7650078035,-0.169374247,0.2238051805,-1.2308535965,-1.1390005408,-0.8936834793,-0.2663005191,-0.6380199995,1.7613530875,1
-0.3558891411,0.2914083178,-1.3397027001,-0.5240022698,0.0113344309,-0.3704458583,-0.8654054283,-0.565177759,0.0575620684,-0.5790253786,0.0722710223,1
0.1610265462,1.687590676,-1.3910371026,0.1852537758,0.1600639556,0.1075584408,-0.1054190048,0.7806359985,0.1223345859,-0.343046895,-0.0215668702,1
-0.2410189884,-1.216468629,0.2516637782,-0.4530766652,-0.4561012183,-0.1792441386,-0.3182152034,-1.6460675484,0.6405147259,-0.5790253786,2.0428667651,1
-1.102545134,1.4921251459,-1.3910371026,-0.2402998516,-0.4773482933,1.1591678986,0.1681761076,-1.5718888374,1.1586948659,-0.8150038621,1.1044878399,0
